SD_ID,BRANCH,F_ID,F_NAME,GPA,ENTRY-GPA,STATUS,ADMITACADYEAR,ACADYEAR,SEMESTER,STUDENTSTATUS.STUDENTSTATUS,S_NAME,S_TYPE,PID,P_NAME,R_NAME,OUTLAY,ENTRYNAME,CHOICENAME,,,,
69630,DCA,22,INFO,2.63,2.29,40,2560,2563,2,40,ดอนสักผดุงวิทย์,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDA,โควตาทั่วประเทศ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
69633,MTA,22,INFO,3.14,2.2,40,2560,2563,2,40,นวมินทราชูทิศ ทักษิณ,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDA,โควตาทั่วประเทศ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
69657,MTA,22,INFO,3.39,3.3,40,2560,2563,2,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
69709,MTA,22,INFO,3.26,2.35,40,2560,2563,3,40,บางแพปฐมพิทยา,โรงเรียนทั่วไป,70,ราชบุรี,ภาคตะวันตก,BDA,โควตาทั่วประเทศ,"มากกว่า 25,000 บาทต่อเดือน",,,,
69720,IT,22,INFO,3.18,2.02,40,2560,2564,3,40,วุฒิชัยวิทยา,โรงเรียนทั่วไป,94,ปัตตานี,ภาคใต้,BDA,โควตาทั่วประเทศ,"มากกว่า 25,000 บาทต่อเดือน",,,,
69740,IT,22,INFO,2.45,2.67,40,2560,2563,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
69747,MTA,22,INFO,3.46,3.59,40,2560,2563,2,40,สุราษฎร์ธานี 2,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDA,โควตาทั่วประเทศ,"มากกว่า 25,000 บาทต่อเดือน",,,,
69773,MTA,22,INFO,2.16,2.12,40,2560,2563,2,40,ป่าพะยอมพิทยาคม,โรงเรียนทั่วไป,93,พัทลุง,ภาคใต้,BDA,โควตาทั่วประเทศ,"มากกว่า 25,000 บาทต่อเดือน",,,,
69809,DCM,22,INFO,3.36,2.33,40,2560,2563,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
69810,MTA,22,INFO,3.06,2.82,40,2560,2563,2,40,เตรียมอุดมศึกษาภาคใต้,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"มากกว่า 25,000 บาทต่อเดือน",,,,
69818,DCA,22,INFO,2.51,2.47,40,2560,2563,2,40,พรหมคีรีพิทยาคม,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
69855,MTA,22,INFO,2.76,1.67,40,2560,2563,3,40,ตรังคริสเตียนศึกษา,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDA,โควตาทั่วประเทศ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
69860,MTA,22,INFO,3.29,3.18,40,2560,2563,2,40,สุราษฎร์ธานี 2,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDA,โควตาทั่วประเทศ,"มากกว่า 25,000 บาทต่อเดือน",,,,
69864,DCM,22,INFO,3.53,2.58,40,2560,2563,3,40,เตรียมอุดมศึกษาภาคใต้,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"มากกว่า 25,000 บาทต่อเดือน",,,,
69894,MTA,22,INFO,3.16,3.22,40,2560,2563,2,40,วรนารีเฉลิม จังหวัดสงขลา,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDA,โควตาทั่วประเทศ,"มากกว่า 25,000 บาทต่อเดือน",,,,
69897,MTA,22,INFO,2.98,3.22,40,2560,2563,2,40,สตรีระนอง,โรงเรียนมีชื่อเสียง,85,ระนอง,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
69916,DCA,22,INFO,2.47,2.19,40,2560,2563,2,40,เตรียมอุดมศึกษาภาคใต้,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
69967,MTA,22,INFO,3.24,2.76,40,2560,2563,3,40,ดีบุกพังงาวิทยายน,โรงเรียนมีชื่อเสียง,82,พังงา,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
69975,MTA,22,INFO,2.74,2.57,40,2560,2563,3,40,สตรียะลา,โรงเรียนทั่วไป,95,ยะลา,ภาคใต้,BDA,โควตาทั่วประเทศ,"มากกว่า 25,000 บาทต่อเดือน",,,,
69987,DCA,22,INFO,2.73,3.28,40,2560,2563,2,40,พนมเบญจา,โรงเรียนทั่วไป,81,กระบี่,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
70001,MTA,22,INFO,2.6,2.37,40,2560,2563,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70009,MTA,22,INFO,2.85,2.76,40,2560,2563,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70064,MTA,22,INFO,2.79,2.2,40,2560,2563,3,40,สุราษฎร์ธานี 2,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
70129,DCA,22,INFO,2.87,3.04,40,2560,2563,2,40,คลองท่อมราษฎร์รังสรรค์,โรงเรียนทั่วไป,81,กระบี่,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
70132,DCA,22,INFO,2.54,2.97,40,2560,2563,2,40,เบญจมราชูทิศ นครศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
70173,DCA,22,INFO,2.25,2.18,40,2560,2563,3,40,เมืองนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
70177,IT,22,INFO,2.97,2.37,40,2560,2563,3,40,หาดใหญ่วิทยาลัย,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
70181,MTA,22,INFO,2.22,2.31,40,2560,2564,1,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"12,500-25,000 บาทต่อเดือน",,,,
70243,DCA,22,INFO,2.79,3.08,40,2560,2563,3,40,พิมานพิทยาสรรค์,โรงเรียนมีชื่อเสียง,91,สตูล,ภาคใต้,BDA,ผู้มีความสามารถด้านกิจกรรมนักศึกษา,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70244,DCA,22,INFO,2.83,3.21,40,2560,2563,2,40,สุราษฏร์พิทยา2,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDA,ผู้มีความสามารถด้านกิจกรรมนักศึกษา,"12,500-25,000 บาทต่อเดือน",,,,
70248,DCA,22,INFO,3.21,3.11,40,2560,2563,2,40,เทศบาลปลูกปัญญา ในประอุปถัมภ์,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDA,ผู้มีความสามารถด้านกิจกรรมนักศึกษา,"มากกว่า 25,000 บาทต่อเดือน",,,,
70266,DCA,22,INFO,2.76,2.83,40,2560,2563,3,40,หัวไทรบำรุงราษฎร์,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,ผู้มีความสามารถด้านกิจกรรมนักศึกษา,"มากกว่า 25,000 บาทต่อเดือน",,,,
70275,DCM,22,INFO,3.11,2.24,40,2560,2563,3,40,หาดใหญ่วิทยาลัยสมบูรณ์กุลกันยา,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDA,ผู้มีความสามารถด้านกิจกรรมนักศึกษา,"12,500-25,000 บาทต่อเดือน",,,,
70372,MTA,22,INFO,2.66,2.81,40,2560,2563,3,40,วิเชียรมาตุ,โรงเรียนมีชื่อเสียง,92,ตรัง,ภาคใต้,BDA,โครงการเด็กดีมีที่เรียน,"มากกว่า 25,000 บาทต่อเดือน",,,,
70429,DCA,22,INFO,3.36,2.95,40,2560,2563,2,40,ระโนดวิทยา,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70451,DCA,22,INFO,2.33,2.59,40,2560,2563,2,40,เทศบาล ๒ (วัดกะพังสุรินทร์),โรงเรียนมีชื่อเสียง,92,ตรัง,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70469,MTA,22,INFO,2.84,3.46,40,2560,2563,2,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70481,MTA,22,INFO,2.65,2.97,40,2560,2564,3,40,สมุทรสาครวิทยาลัย,โรงเรียนมีชื่อเสียง,74,สมุทรสาคร,กรุงเทพฯและปริมณฑล,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70489,DCA,22,INFO,2.65,2.51,40,2560,2563,2,40,หาดใหญ่รัฐประชาสรรค์,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70491,DCA,22,INFO,2.73,2.82,40,2560,2563,3,40,สวนศรีวิทยา,โรงเรียนทั่วไป,86,ชุมพร,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70517,MTA,22,INFO,3.04,2.54,40,2560,2563,3,40,สตรีระนอง,โรงเรียนมีชื่อเสียง,85,ระนอง,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70518,MTA,22,INFO,2.35,2.96,40,2560,2563,3,40,จรัสพิชากร,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70538,DCA,22,INFO,3.38,2.93,40,2560,2563,2,40,มัธยมวัดควนวิเศษมูลนิธิ,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70547,DCA,22,INFO,3.32,2.82,40,2560,2563,2,40,โยธินบำรุง,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70557,MTA,22,INFO,2.81,2.64,40,2560,2563,3,40,วิทยาลัยศิลปหัตถกรรมนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
70558,MTA,22,INFO,3.14,3.39,40,2560,2563,2,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70571,MTA,22,INFO,2.47,2.55,40,2560,2563,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70595,DCM,22,INFO,3.23,3.36,40,2560,2563,3,40,อุดมศึกษาพณิชยการ,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
70633,MTA,22,INFO,2.09,2.69,40,2560,2563,3,40,คณะราษฎรบำรุง จังหวัดยะลา,โรงเรียนมีชื่อเสียง,95,ยะลา,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
70643,MTA,22,INFO,2.74,2.77,40,2560,2563,2,40,วิทยาลัยศิลปหัตถกรรมนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70645,MTA,22,INFO,3.11,2.7,40,2560,2563,2,40,ระโนดวิทยา,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70662,DCM,22,INFO,3.78,3.07,40,2560,2563,3,40,สตรีภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
70725,IT,22,INFO,3.16,3.69,40,2560,2563,3,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
70746,MTA,22,INFO,2.83,2.69,40,2560,2563,3,40,สุราษฎร์ธานี 2,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDA,รับตรง,ไม่มีรายได้,,,,
70777,DCA,22,INFO,2.34,3.11,40,2560,2563,3,40,นาทวีวิทยาคม,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70815,DCA,22,INFO,2.53,2.68,40,2560,2563,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
70821,DCA,22,INFO,2.4,2.67,40,2560,2564,2,40,โพธิสัมพันธ์พิทยาคาร,โรงเรียนทั่วไป,20,ชลบุรี,ภาคตะวันออก,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70822,DCM,22,INFO,2.58,2.95,40,2560,2563,3,40,เบญจมานุสรณ์,โรงเรียนมีชื่อเสียง,22,จันทบุรี,ภาคตะวันออก,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70838,MTA,22,INFO,2.48,2.5,40,2560,2563,3,40,วิทยาลัยเทคโนโลยีภาคใต้,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
70859,DCA,22,INFO,2.85,2.5,40,2560,2563,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
70864,DCA,22,INFO,3.19,2.83,40,2560,2563,2,40,มัธยมวัดควนวิเศษมูลนิธิ,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70884,DCM,22,INFO,2.8,2.79,40,2560,2563,3,40,สุราษฎร์ธานี 2,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70916,DCA,22,INFO,2.23,2.74,40,2560,2563,3,40,สิชลคุณาธารวิทยา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70918,IT,22,INFO,2.9,2.77,40,2560,2563,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70922,IT,22,INFO,2.64,2.83,40,2560,2563,3,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70926,DCM,22,INFO,2.55,2.54,40,2560,2563,3,40,เขาพนมแบกศึกษา,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70931,MTA,22,INFO,2.7,2.63,40,2560,2563,2,40,คุระบุรีชัยพัฒนาพิทยาคม,โรงเรียนทั่วไป,82,พังงา,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70957,IT,22,INFO,2.41,2.78,40,2560,2563,3,40,มุสลิมสันติธรรมมูลนิธิ,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
70982,MTA,22,INFO,3.38,3.88,40,2560,2563,2,40,วิทยาลัยศิลปหัตถกรรมนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,โครงการเก่ง ดี มีสุข,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
70996,MTA,22,INFO,3.51,3.48,40,2560,2563,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,โครงการเก่ง ดี มีสุข,"มากกว่า 25,000 บาทต่อเดือน",,,,
71104,MTA,22,INFO,2.37,3,40,2560,2563,2,40,วิทยาลัยการอาชีพห้วยยอด,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDA,โควตาทั่วประเทศ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
71150,MTA,22,INFO,3.27,3.02,40,2560,2563,3,40,วิทยาลัยอาชีวะศึกษาภูเก็ต,โรงเรียนทั่วไป,83,ภูเก็ต,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
71164,MTA,22,INFO,3.09,3.23,40,2560,2563,3,40,ดารุสสาลาม,โรงเรียนทั่วไป,96,นราธิวาส,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
71168,DCA,22,INFO,2.91,2.81,40,2560,2563,3,40,วิทยาลัยเทคโนโลยีสุราษฎร์ธานี,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
71194,DCM,22,INFO,2.98,2.55,40,2560,2563,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
71204,MTA,22,INFO,2.96,1.97,40,2560,2563,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,โควตาทั่วประเทศ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
71314,MTA,22,INFO,2.85,2.68,40,2560,2563,2,40,เวียงสระ,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDA,โควตาทั่วประเทศ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
71435,DCA,22,INFO,2.68,3.16,40,2560,2564,2,40,เฉลิมราชประชาอุทิศ,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,ไม่มีรายได้,,,,
71588,DCA,22,INFO,3.41,2.89,40,2560,2563,2,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
71624,DCA,22,INFO,2.64,2.07,40,2560,2563,2,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,โครงการส่งเสริมนักเรียนที่มีความสามารถเข้าศึกษาต่อสำนักวิชาINFO (กลุ่ม1),"มากกว่า 25,000 บาทต่อเดือน",,,,
72140,DCA,22,INFO,2.39,2.58,40,2560,2563,2,40,เทศบาล 1 (เอ็งเสียงสามัคคี),โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDA,รับตรง,"12,500-25,000 บาทต่อเดือน",,,,
72157,DCA,22,INFO,2.94,2.43,40,2560,2563,2,40,หาดใหญ่วิทยาลัย,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDA,Admission,"12,500-25,000 บาทต่อเดือน",,,,
72166,IT,22,INFO,3.57,2.88,40,2560,2563,3,40,ทุ่งใหญ่วิทยาคม,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,รับตรง,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
72215,IT,22,INFO,3.7,3.4,40,2560,2563,3,40,สิชลประชาสรรค์,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDA,Admission,"12,500-25,000 บาทต่อเดือน",,,,
72272,DCA,22,INFO,2.49,3.39,40,2560,2563,2,40,อัสสัมชัญ นครราชสีมา,โรงเรียนทั่วไป,30,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,BDA,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
72284,IT,22,INFO,2.77,1.98,40,2560,2563,3,40,นราธิวาส,โรงเรียนมีชื่อเสียง,96,นราธิวาส,ภาคใต้,BDA,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
72324,DCA,22,INFO,3.64,3.8,40,2560,2563,2,40,สาธิตเทศบาลวัดเพชรจริก,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDA,Admission,"มากกว่า 25,000 บาทต่อเดือน",,,,
72329,IT,22,INFO,2.5,2.37,40,2560,2563,3,40,ทับสะแกวิทยา,โรงเรียนทั่วไป,77,ประจวบคีรีขันธ์,ภาคตะวันตก,BDA,Admission,"12,500-25,000 บาทต่อเดือน",,,,
72363,MTA,22,INFO,3.1,2.72,40,2560,2563,3,40,อัตตัรกียะห์อิสลามียะห์,โรงเรียนทั่วไป,96,นราธิวาส,ภาคใต้,BDA,รับตรง,"มากกว่า 25,000 บาทต่อเดือน",,,,
73895,MTA,22,INFO,2.75,2.78,40,2561,2564,2,40,สุราษฎร์พิทยา,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
73906,DCM,22,INFO,2.78,3.13,40,2561,2564,3,40,ดีบุกพังงาวิทยายน,โรงเรียนมีชื่อเสียง,82,พังงา,ภาคใต้,BDB,โครงการเด็กดีมีที่เรียน,"12,500-25,000 บาทต่อเดือน",,,,
73908,DCA,22,INFO,3.47,2.71,40,2561,2564,2,40,เบญจมราชูทิศ นครศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
73931,MTA,22,INFO,3.11,2.58,40,2561,2564,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
73944,DCA,22,INFO,3.13,2.73,40,2561,2564,2,40,มัธยมวัดควนวิเศษมูลนิธิ,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
73985,MTA,22,INFO,2.98,3.08,40,2561,2564,2,40,บางสวรรค์วิทยาคม,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74000,DCA,22,INFO,3.16,2.9,40,2561,2564,2,40,เฉลิมพระเกียรติสมเด็จพระศรีนครินทร์ ภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74015,MTA,22,INFO,2.71,2.65,40,2561,2564,3,40,สุราษฎร์พิทยา,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74048,MTA,22,INFO,2.52,3.56,40,2561,2564,3,40,เทศบาลบ้านย่านยาว,โรงเรียนทั่วไป,82,พังงา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74055,DCA,22,INFO,3.21,3.04,40,2561,2564,2,40,สอาดเผดิมวิทยา,โรงเรียนมีชื่อเสียง,86,ชุมพร,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
74059,MTA,22,INFO,2.71,3.25,40,2561,2564,3,40,พลวิทยา,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74077,DCA,22,INFO,2.86,2.51,40,2561,2564,2,40,สตรีภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74079,DCA,22,INFO,2.78,2.81,40,2561,2564,2,40,มุสลิมสันติธรรมมูลนิธิ,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74082,MTA,22,INFO,3.5,3.54,40,2561,2564,2,40,พลวิทยา,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
74083,MTA,22,INFO,2.93,2.83,40,2561,2564,2,40,เฉลิมพระเกียรติสมเด็จพระศรีนครินทร์ ภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74112,DCM,22,INFO,3.33,3.32,40,2561,2564,3,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
74136,MTA,22,INFO,2.96,3.27,40,2561,2564,2,40,วิทยาลัยศิลปหัตถกรรมนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
